car_id,region,price,year,manufacturer,model,cylinder,fuel,odometer,transmission,drive,types,core_rating,supporting_rating,interior_rating,exterior_rating,wear_rating
24044940,Karnal,550000,2021,Maruti Suzuki,Baleno,4,petrol,42327,manual,FWD,hatchback,8.5,9.1,9,8.3,7.9
24682719,Karnal,528000,2021,Maruti Suzuki,Baleno,4,petrol,46592,automatic,FWD,hatchback,9.5,9.6,8.9,7.5,7
26056952,Karnal,501000,2021,Maruti Suzuki,Swift,4,petrol,30224,manual,FWD,hatchback,9.5,9.7,8.7,8.2,7.9
20736611,Karnal,1995000,2022,Toyota,Innova Crysta,4,diesel,30396,manual,RWD,muv,9.8,9.8,9.5,8.1,8.8
26020943,Karnal,589000,2024,Maruti Suzuki,Celerio,3,cng,6608,manual,FWD,hatchback,9.9,9.9,9.3,9,8.9
22997511,Karnal,1136000,2022,Mahindra,Thar,4,diesel,74372,automatic,4WD,suv,8.8,9.2,8.3,7.8,7.6
26295581,Karnal,675000,2021,Maruti Suzuki,Vitara Brezza,4,petrol,65600,manual,FWD,suv,9.7,9.5,8,7.6,7.6
24994543,Karnal,434000,2022,Maruti Suzuki,Ignis,,cng,68740,manual,,hatchback,8.7,9.1,7.5,7.8,6.1
25800791,Karnal,961000,2024,Mahindra,XUV 3XO,4,diesel,37045,manual,FWD,suv,9.8,9.7,9.1,8.8,8.3
25149519,Karnal,771000,2024,Toyota,Glanza,4,petrol,28147,manual,FWD,hatchback,9.8,9.8,9.3,8.6,8.4
25725952,Karnal,796000,2024,Hyundai,New i20,4,petrol,17199,manual,FWD,hatchback,9.9,9.9,9.8,9.8,9.4
26380724,Karnal,511000,2019,Honda,Amaze,4,petrol,53762,manual,FWD,sedan,9.5,8.6,8.8,8.2,7.4
26061342,Karnal,539000,2022,Renault,Triber,3,petrol,29128,manual,FWD,muv,9.6,9.4,7.4,8.3,7.6
25800825,Karnal,241000,2018,Renault,Kwid,3,petrol,64189,manual,FWD,hatchback,9.1,9.4,8.7,8.1,7.9
23775204,Karnal,466000,2017,Maruti Suzuki,Dzire,4,diesel,43692,manual,FWD,sedan,9.6,9.7,9.1,8.4,8.4
24296847,Karnal,481000,2016,Honda,City,4,petrol,82635,manual,FWD,sedan,9.5,9.4,8.6,6.9,7.2
22864681,Karnal,364000,2019,Tata,Tiago,3,petrol,29832,manual,FWD,hatchback,9.8,9.3,8.9,8.5,8
24259638,Karnal,1055000,2021,Tata,Harrier,4,diesel,42885,manual,FWD,suv,9.8,9.6,9,8.6,8.1
21213666,Karnal,365000,2019,Tata,Tigor,,petrol,99938,manual,FWD,sedan,8.5,8.7,8.4,7.7,8.5
26868914,Karnal,407000,2018,Maruti Suzuki,Swift,4,petrol,39622,manual,FWD,hatchback,9.2,8.2,7.8,7.7,7.8
23745824,Karnal,315000,2020,Hyundai,New Santro 1.1,4,petrol,90510,manual,FWD,hatchback,9.2,8.8,8.4,7.6,8.2
25536736,Karnal,306000,2015,Maruti Suzuki,Swift,4,petrol,77578,manual,FWD,hatchback,9.6,9.4,7.9,8,7.2
26456064,Kochi,374000,2018,Mahindra,KUV100 NXT,3,petrol,31589,manual,FWD,crossover,9.8,9.6,8.8,8.8,9.2
26767760,Kochi,1505000,2022,Honda,City,4,petrol,70447,automatic,FWD,sedan,9.5,9.1,8.9,8.8,8
25705783,Kochi,572000,2022,Hyundai,Grand i10 Nios,4,petrol,54019,manual,FWD,hatchback,9.7,9.4,9,8.2,7.6
26356106,Kochi,920000,2019,Tata,Harrier,4,diesel,74952,manual,FWD,suv,9.7,9.5,8.9,8.6,8.4
26363923,Kochi,339000,2016,Ford,Figo,4,petrol,55956,manual,FWD,hatchback,9.6,9.5,9,8.4,7.6
26360290,Kochi,1078000,2022,Volkswagen,Virtus,3,petrol,71530,automatic,FWD,sedan,9.7,9.4,8.4,8.9,7.9
26925150,Kochi,446000,2024,Renault,Kwid,3,petrol,10622,manual,FWD,hatchback,9.9,9.9,9.3,9.3,9.4
27044789,Kochi,1082000,2022,Volkswagen,Virtus,3,petrol,26356,manual,FWD,sedan,9.3,9.8,9.6,9.3,8.7
26108453,Kochi,647000,2021,Tata,Altroz,3,petrol,23353,manual,FWD,hatchback,9.9,9.8,9.2,8.9,8.8
26518921,Kochi,256000,2012,Maruti Suzuki,Wagon R,3,petrol,79895,manual,,hatchback,9.5,9.4,8.7,8.2,8
26635619,Kochi,400000,2017,Honda,Amaze,4,petrol,61190,manual,FWD,sedan,9.7,9.6,9.1,8.4,8.1
26210666,Kochi,423000,2015,Honda,Jazz,4,petrol,97965,manual,FWD,hatchback,9.1,9.2,7.7,7.2,8.1
22667410,Kochi,1196000,2021,Mahindra,XUV500,4,diesel,72349,manual,FWD,suv,9.4,9.2,8.9,8.8,7.8
25113824,Kochi,1167000,2023,Volkswagen,Virtus,3,petrol,14296,manual,FWD,sedan,9.9,9.8,9,9.2,9.4
26285703,Kochi,386000,2017,Maruti Suzuki,Celerio,3,petrol,60830,manual,FWD,hatchback,9.1,9.5,9,8.1,8.4
26131259,Kochi,403000,2020,Hyundai,Grand i10 Nios,4,petrol,96079,manual,FWD,hatchback,9.6,9.3,8.3,7.6,8.6
25508853,Kochi,224000,2014,Maruti Suzuki,Alto 800,3,cng,53660,manual,FWD,hatchback,9.5,9.6,8.6,7.9,8
26360547,Kochi,181000,2011,Maruti Suzuki,Alto K10,3,petrol,70253,manual,FWD,hatchback,9.4,9.5,8.1,7,8.2
26697174,Kochi,256000,2018,Datsun,Redi-GO,3,petrol,23314,automatic,FWD,hatchback,9.8,9.8,8.7,8.2,7.6
25746050,Kochi,336000,2016,Ford,Figo,4,petrol,28974,manual,FWD,hatchback,9.7,9.7,8.2,8.7,8.9
26029321,Kochi,201000,2013,Maruti Suzuki,Alto 800,3,petrol,94751,manual,FWD,hatchback,9.3,9.4,7.7,7.6,7.7
26156906,Kochi,241000,2016,Renault,Kwid,3,petrol,44803,manual,FWD,hatchback,9.4,9.6,8.9,8.5,8.5
27006150,Kolkata,180000,2012,Maruti Suzuki,Wagon R,3,petrol,54645,manual,,hatchback,9.8,9.5,9,8,8.1
26601862,Kolkata,295000,2020,Maruti Suzuki,Alto 800,3,petrol,54712,manual,FWD,hatchback,9.4,8.9,7.9,8.2,8
26971721,Kolkata,552000,2020,Maruti Suzuki,Ciaz,4,petrol,50745,manual,FWD,sedan,9.8,9.7,9.2,8.7,8.6
26709342,Kolkata,246000,2017,Maruti Suzuki,Alto 800,3,petrol,26087,manual,FWD,hatchback,9.7,9.8,8.2,8.3,8.4
26980199,Kolkata,339000,2020,Tata,Tiago,3,petrol,49597,manual,FWD,hatchback,9.8,9.2,8.9,8.2,7.9
26903867,Kolkata,353000,2018,Hyundai,Grand i10,4,petrol,35941,manual,FWD,hatchback,9.8,9.4,8.8,7.7,8.9
26966036,Kolkata,557000,2021,Hyundai,Aura,4,petrol,27286,manual,FWD,sedan,9.8,9.6,9.4,8.8,8.8
26977904,Kolkata,434000,2022,Hyundai,Santro,4,petrol,8694,manual,FWD,hatchback,9.9,9.9,9.8,9,9.5
26608980,Kolkata,406000,2019,Maruti Suzuki,Wagon R 1.2,4,petrol,70052,automatic,FWD,hatchback,9.2,8.8,7,7.6,8.2
26377066,Kolkata,440000,2023,Tata,Tiago,3,petrol,17153,manual,FWD,hatchback,9.7,9.9,9,8.6,9
26851722,Kolkata,620000,2021,Renault,Kiger,3,petrol,23013,automatic,FWD,suv,9.9,9.8,9.5,9,8.6
26755345,Kolkata,255000,2018,Renault,Kwid,3,petrol,39152,manual,FWD,hatchback,9.8,9.6,8.5,7.8,8.5
27162801,Kolkata,1199783,2024,Honda,City,4,petrol,17430,manual,FWD,sedan,9.7,9.7,9.6,9,8.8
26777553,Kolkata,762000,2021,Kia,Seltos,4,petrol,38141,manual,FWD,suv,9.7,9.6,9.2,8.9,7.9
26932733,Kolkata,514000,2022,Hyundai,Grand i10 Nios,4,petrol,22229,manual,FWD,hatchback,9.9,9.6,9.5,8.8,8.8
23464917,Kolkata,319000,2016,Mahindra,KUV100,3,petrol,16104,manual,FWD,crossover,8.9,9.8,9.1,8.2,9.2
26942221,Kolkata,468000,2019,Maruti Suzuki,Dzire,4,petrol,53487,automatic,FWD,sedan,9.1,9.6,8.2,8.2,8.1
26884909,Kolkata,621000,2024,Hyundai,Grand i10 Nios,4,petrol,21368,manual,FWD,hatchback,9.8,9.9,9.8,8.6,9.1
27111055,Kolkata,551000,2019,Maruti Suzuki,Ciaz,4,petrol,48556,manual,FWD,sedan,9.6,9,8.9,8.1,8.3
26748264,Kolkata,501000,2021,Renault,Kiger,3,petrol,8336,manual,FWD,suv,9.8,9.9,8.9,8.8,9.3
26226622,Kolkata,1489555,2022,MG Motors,Hector,4,diesel,27665,manual,FWD,suv,9.9,9.8,9.6,9.3,8.8
27028427,Kolkata,563000,2022,Hyundai,Grand i10 Nios,4,petrol,25076,manual,FWD,hatchback,9.8,9.8,8.7,8.7,9
25528744,Kolkata,932000,2020,Honda,City,4,petrol,54699,automatic,FWD,sedan,9.7,9.6,9.1,7.5,7.4
25085769,Kolkata,353000,2016,Toyota,Etios Liva,4,petrol,72054,manual,FWD,hatchback,9.3,9.2,8.6,7.8,7.9
26507007,Kolkata,286000,2019,Maruti Suzuki,Alto 800,3,petrol,38802,manual,FWD,hatchback,9.5,9.3,8.5,8.5,8.4
24903448,Kolkata,1196000,2023,Honda,Elevate,4,petrol,31154,manual,FWD,suv,9.9,9.8,9.2,9.3,8.8
26230495,Kolkata,309000,2021,Maruti Suzuki,Alto 800,3,petrol,46023,manual,FWD,hatchback,9.5,9.5,9.3,8.5,8.5
26122479,Kolkata,627000,2022,Tata,Punch,3,petrol,39560,manual,FWD,suv,9.7,9.4,8.2,8.1,7.7
26327592,Kolkata,297000,2016,Hyundai,i10,4,petrol,30664,manual,FWD,hatchback,9.6,9.2,9.1,8,8.6
23611164,Kolkata,1033000,2022,Hyundai,Creta,4,diesel,99915,manual,FWD,suv,9.4,8.6,8.4,7.7,8
26278545,Kolkata,224000,2013,Maruti Suzuki,Ritz,4,diesel,88794,manual,FWD,hatchback,9.3,8.6,7.7,7.9,8.6
26895358,Kolkata,435000,2017,Maruti Suzuki,Ciaz,4,petrol,54418,manual,FWD,sedan,9.8,9.4,8.9,8.1,8.3
26931769,Kolkata,1593683,2023,Toyota,Urban Cruiser Hyryder,,hybrid,47222,automatic,,suv,9.8,9.7,9.4,9,7.9
25265877,Kolkata,904000,2021,Honda,City,4,petrol,86923,automatic,FWD,sedan,9.7,8.4,9,8,8.7
24727086,Kolkata,634000,2021,Maruti Suzuki,S-Cross,4,petrol,117200,manual,FWD,suv,9.5,9.2,8.7,8.2,8.4
26876609,Kolkata,523000,2022,Hyundai,Aura,4,petrol,28185,manual,FWD,sedan,9.9,9.8,9.6,9,8.9
27147070,Kolkata,739000,2023,Tata,Punch,3,petrol,5738,manual,FWD,suv,10,10,9.9,9.4,9.5
26796111,Kolkata,690000,2022,Honda,WR-V,4,petrol,25785,manual,FWD,suv,9.9,9.7,9.5,9.1,8.9
26762236,Kolkata,598000,2022,Renault,Triber,3,petrol,14123,manual,FWD,muv,9.8,9.8,9,8.9,8.8
25977294,Kolkata,289000,2013,Maruti Suzuki,Ritz,4,diesel,65293,manual,FWD,hatchback,9.3,9.6,8.4,8,7.4
24509213,Kolkata,582000,2019,Maruti Suzuki,Ciaz,4,petrol,61098,manual,FWD,sedan,9.7,9.6,,,10
26065801,Kolkata,425000,2020,Tata,Tiago,3,petrol,108554,automatic,FWD,hatchback,9.5,8.7,8.7,8.1,7.7
25947283,Kolkata,1446178,2024,Tata,Curvv,3,petrol,6975,automatic,FWD,suv,10,9.9,9.3,9.6,9.5
25060370,Kolkata,1237153,2020,Tata,Harrier,4,diesel,40974,manual,FWD,suv,9.8,9.7,8.8,9,8.9
25217456,Kolkata,830000,2021,Honda,City,4,petrol,107979,automatic,FWD,sedan,9.6,8.9,7.9,8.5,7.4
23046351,Kolkata,298000,2014,Skoda,Rapid,4,diesel,63562,manual,FWD,sedan,9.3,9.2,8.4,8,8.5
26764109,Kolkata,325000,2017,Honda,Amaze,4,petrol,61344,manual,FWD,sedan,9.6,9.6,9,8.2,6.9
24603633,Kolkata,350000,2022,Maruti Suzuki,Alto 800,3,petrol,2179,manual,FWD,hatchback,10,10,9.8,9.1,9.6
27027661,Kolkata,459000,2022,Maruti Suzuki,Ignis,4,petrol,39708,manual,FWD,hatchback,9.7,9.7,9.5,8.8,8.5
25510844,Kolkata,429000,2018,Maruti Suzuki,Baleno,4,petrol,44873,automatic,FWD,hatchback,9.8,9.6,8.9,8.3,7.6
26871073,Kolkata,486000,2023,Renault,Kwid,3,petrol,5373,manual,FWD,hatchback,10,9.9,9.9,9.5,9.5
26657557,Kolkata,636000,2022,Hyundai,Aura,4,petrol,19274,automatic,FWD,sedan,9.4,9.8,9.5,8.8,8.9
22885783,Kolkata,321000,2013,Toyota,Etios,4,diesel,82422,manual,FWD,sedan,9.6,9.4,8.6,7.3,9
26916283,Kolkata,350000,2020,Maruti Suzuki,Celerio,3,petrol,75804,automatic,FWD,hatchback,9.7,9.5,7.7,8.1,8.6
27043174,Kolkata,506000,2021,Hyundai,Grand i10 Nios,4,petrol,27400,manual,FWD,hatchback,9.8,9.8,9.6,8.7,9
25876809,Kolkata,458000,2017,Maruti Suzuki,Baleno,4,petrol,63033,manual,FWD,hatchback,9.1,9.6,8.9,8.1,8.7
25083472,Kolkata,890000,2021,Honda,City,4,petrol,53919,automatic,FWD,sedan,9.6,9.5,9.3,8.1,7.8
24329834,Kolkata,485000,2022,Hyundai,Santro,4,cng,24929,manual,FWD,hatchback,9.9,9.8,9,9.1,8.9
25128950,Kolkata,581000,2020,Toyota,Glanza,4,petrol,48660,manual,FWD,hatchback,9.7,9.7,9.2,8.9,8.3
23639619,Kolkata,752000,2021,Skoda,Rapid,3,petrol,32446,manual,FWD,sedan,9.9,9.8,9.2,8.9,7.9
26780994,Kolkata,344000,2022,Maruti Suzuki,Alto 800,3,petrol,14883,manual,FWD,hatchback,9.7,9.7,9.8,8.9,8.9
26278551,Kolkata,239000,2017,Datsun,Redi-GO,3,petrol,23737,manual,FWD,hatchback,9.8,9.8,9.3,8.8,8.8
26941758,Kolkata,531000,2022,Hyundai,Aura,4,petrol,22616,manual,FWD,sedan,9.9,9.7,9.6,9.1,9
27113625,Kolkata,1254278,2023,Kia,Seltos,4,petrol,20089,manual,FWD,suv,9.9,9.9,9.7,9.6,9.2
26853356,Kolkata,1062423,2022,Honda,City,4,petrol,23412,manual,FWD,sedan,9.9,9.8,9.4,9.3,9.2
25469594,Kolkata,327000,2021,Renault,Kwid,3,petrol,55721,manual,FWD,hatchback,9.7,9.6,9.1,8.6,8
25687378,Kolkata,469000,2017,Maruti Suzuki,Ciaz,4,petrol,51385,manual,FWD,sedan,9.7,9.6,8.8,8,8.2
26322847,Kolkata,733000,2021,Hyundai,New i20,3,petrol,42695,automatic,FWD,hatchback,9.7,9.3,9,8.8,8.2
26102519,Kolkata,293000,2016,Hyundai,Grand i10,4,petrol,54071,manual,FWD,hatchback,9.2,8.9,8.2,7.9,8.3
22768375,Kolkata,1053000,2023,Volkswagen,Virtus,3,petrol,19045,manual,FWD,sedan,9.9,9.9,8.9,8.5,9
26478007,Kolkata,283000,2018,Mahindra,KUV100 NXT,3,petrol,51142,manual,FWD,crossover,9.4,9.5,8,8.3,8.3
26113784,Kolkata,965000,2019,Tata,Harrier,4,diesel,83851,manual,FWD,suv,9.2,8.4,6,7.7,8.1
27012068,Kolkata,356000,2017,Honda,Jazz,4,petrol,64414,manual,FWD,hatchback,9.7,9.6,8.5,8,8.5
26895375,Kolkata,288000,2015,Honda,Jazz,4,petrol,80300,manual,FWD,hatchback,9.7,9.5,8.8,7.7,7.9
26008907,Kolkata,511000,2022,Hyundai,Grand i10 Nios,4,petrol,33027,manual,FWD,hatchback,9.9,9.8,9.2,8.8,8.9
24967185,Kolkata,756000,2021,Skoda,Rapid,3,petrol,15155,automatic,FWD,sedan,9.9,9.8,9.4,9,8
26259136,Kolkata,189000,2011,Hyundai,i10,4,petrol,78222,manual,FWD,hatchback,9.5,9.5,8.1,7.2,8.4
25633963,Kolkata,1321000,2024,Honda,Elevate,4,petrol,13670,manual,FWD,suv,9.9,9.8,9.7,9.5,9.4
25403241,Kolkata,237000,2016,Maruti Suzuki,Alto 800,3,petrol,53577,manual,FWD,hatchback,9.5,9.3,8.8,8.1,8.2
26329225,Kolkata,967000,2023,Hyundai,Venue,4,diesel,22888,manual,FWD,suv,9.9,9.6,9.6,9.2,9.1
26843167,Kolkata,424000,2019,Ford,Figo,3,petrol,29937,manual,FWD,hatchback,9.8,9.7,9.2,8.3,8.8
26582016,Kolkata,935000,2020,MG Motors,Hector,4,petrol,34674,automatic,FWD,suv,9.8,9.8,8.4,8.7,8.4
26133730,Kolkata,271000,2016,Ford,Figo,4,petrol,103366,manual,FWD,hatchback,9.4,8.8,7.9,8,7.7
26080173,Kolkata,418000,2022,Hyundai,Santro,4,petrol,29620,manual,FWD,hatchback,9.9,9.8,9.2,9.2,8.8
26736085,Kolkata,540000,2021,Renault,Kiger,3,petrol,26093,automatic,FWD,suv,9.4,9.7,8.6,8.8,8.8
27062980,Kolkata,511000,2021,Tata,Tiago,3,petrol,19300,manual,FWD,hatchback,9.9,9.9,9.4,8.7,8.6
25242660,Kolkata,343000,2021,Renault,Kwid,3,petrol,33081,manual,FWD,hatchback,9.6,9.8,9,8.5,8.2
24455245,Kolkata,611000,2019,Maruti Suzuki,Ciaz,4,petrol,70080,automatic,FWD,sedan,9.1,8.3,8.7,8,7.8
24892895,Kolkata,276000,2017,Mahindra,KUV100,3,diesel,99661,manual,FWD,crossover,9.3,8.8,8.5,7.2,8.3
26495863,Kolkata,310000,2015,Toyota,Etios,4,petrol,48910,manual,FWD,sedan,9.6,9.7,8.9,8.3,8.3
26236736,Kolkata,228000,2011,Maruti Suzuki,Swift Dzire,4,petrol,63816,manual,FWD,sedan,8.6,8.6,7.5,6.8,7.8
26226810,Kolkata,494000,2022,Hyundai,Grand i10 Nios,4,petrol,34857,manual,FWD,hatchback,9.5,9.8,8.7,8.6,8.2
26802579,Kolkata,625000,2016,Hyundai,Creta,4,petrol,56048,automatic,FWD,suv,9.8,9.6,8.3,8.2,8.6
25923501,Kolkata,401000,2018,Hyundai,Elite i20,4,petrol,30153,manual,FWD,hatchback,9.3,9.7,9.2,7.9,8
26355783,Kolkata,419000,2016,Maruti Suzuki,Ciaz,4,petrol,58765,manual,FWD,sedan,9.8,9.3,8.8,7.8,7.5
24492358,Kolkata,529000,2018,Maruti Suzuki,Dzire,4,petrol,58175,automatic,FWD,sedan,8.9,8.6,8.4,7.6,6.8
27141703,Kolkata,719000,2021,Hyundai,Venue,3,petrol,19042,manual,FWD,suv,9.9,9.9,9.5,9.1,9.1
25828634,Kolkata,479000,2021,Tata,Tigor,3,petrol,30635,manual,FWD,sedan,9.9,9.8,8.6,8.3,8.4
26897828,Kolkata,645000,2023,Hyundai,Aura,4,petrol,3626,manual,FWD,sedan,10,10,9.9,9.6,9.7
26127873,Kolkata,1196000,2022,Maruti Suzuki,Ertiga,4,petrol,5405,automatic,FWD,muv,10,9.9,9.5,9,9.3
26713322,Kolkata,653000,2019,Hyundai,Verna,4,petrol,40647,manual,FWD,sedan,9.8,9.7,8.8,8.1,8.8
25688143,Kolkata,552000,2021,Tata,Punch,3,petrol,59297,manual,FWD,suv,9.6,9.5,9,8.5,8.2
25421657,Kolkata,176000,2012,Maruti Suzuki,Estilo,3,petrol,78761,manual,FWD,hatchback,9.1,8.6,8.6,7.6,8.8
25283604,Kolkata,343000,2017,Volkswagen,Ameo,4,diesel,76741,manual,FWD,sedan,9.4,9,8.4,8.1,7.7
25889831,Kolkata,184000,2012,Maruti Suzuki,Ritz,4,diesel,121791,manual,,hatchback,9.2,9.2,7,7.7,8.3
25474507,Kolkata,564000,2020,Hyundai,Aura,4,petrol,15400,manual,FWD,sedan,9.9,9.9,9.5,8.8,9.1
23353766,Kolkata,419000,2018,Hyundai,Xcent,3,diesel,69608,manual,FWD,sedan,9.5,8.9,7.3,8,7.8
25757242,Kolkata,425000,2017,Maruti Suzuki,Dzire,4,petrol,83615,automatic,FWD,sedan,9.4,9.4,8.8,8,8.5
26183964,Kolkata,574000,2019,Hyundai,Creta,4,petrol,63766,manual,FWD,suv,9.7,9.3,8.8,8.4,8.1
26914497,Kolkata,236000,2017,Hyundai,Eon,3,petrol,42490,manual,FWD,hatchback,9.8,9.2,8.9,8.2,8.7
26900676,Kolkata,408000,2018,Maruti Suzuki,Baleno,4,petrol,59412,manual,FWD,hatchback,9.4,9.6,8.7,8,8.1
24935396,Kolkata,268000,2018,Renault,Kwid,3,petrol,61496,manual,FWD,hatchback,9.4,8.9,6.3,7.5,7.7
22815800,Kolkata,773000,2022,Volkswagen,Vento,3,petrol,28532,manual,FWD,sedan,9.9,9.8,9.3,8.9,8
26706471,Kolkata,281000,2021,Datsun,Redi-GO,3,petrol,22423,manual,FWD,hatchback,9.9,9.8,9.3,8.8,9.1
26829336,Kolkata,981000,2021,Mahindra,Thar,4,petrol,30480,manual,4WD,suv,9.9,9.8,9.3,9.2,8.9
25010065,Kolkata,533000,2018,Maruti Suzuki,Dzire,4,petrol,53535,automatic,FWD,sedan,9.7,9.5,7.9,8.1,8
27052790,Kolkata,498000,2017,Hyundai,Elite i20,4,diesel,46314,manual,FWD,hatchback,9.7,9.7,8.8,8,8.4
25928615,Kolkata,511000,2022,Hyundai,Grand i10 Nios,4,petrol,34482,manual,FWD,hatchback,9.7,9.8,9.4,9,8.4
25640344,Kolkata,434000,2019,Honda,Amaze,4,petrol,112997,manual,FWD,sedan,9.4,8.5,7.9,7.2,8.4
26560457,Kolkata,498000,2018,Maruti Suzuki,Swift,4,petrol,38601,automatic,FWD,hatchback,9.7,9.6,9.1,8.4,8.3
24072150,Kolkata,616000,2021,Hyundai,New i20,3,petrol,26419,manual,FWD,hatchback,9.4,9.8,9.5,9,9
25219104,Kolkata,537000,2019,Honda,City,4,petrol,81319,manual,FWD,sedan,9.6,9.5,8.4,8.2,8.2
24052234,Kolkata,300000,2014,Maruti Suzuki,Ritz,4,diesel,43605,manual,FWD,hatchback,9.7,9.3,8.7,8.5,8.3
24427831,Kolkata,559000,2021,Toyota,Glanza,4,petrol,51302,manual,FWD,hatchback,9.8,9.7,9,8.6,8.3
25259923,Kolkata,499000,2017,Maruti Suzuki,Dzire,4,petrol,53279,automatic,FWD,sedan,9.6,9.4,8.7,8.5,7.6
26460877,Kolkata,447000,2021,Maruti Suzuki,Baleno,4,petrol,58932,manual,FWD,hatchback,9.5,9.6,8.8,7.7,7.6
25537057,Kolkata,388000,2017,Maruti Suzuki,Baleno,4,petrol,104362,manual,FWD,hatchback,9.4,8.6,8.3,7.6,8.3
25472381,Kolkata,571000,2019,Maruti Suzuki,Vitara Brezza,4,diesel,53417,manual,FWD,suv,9.7,9.5,9,8.5,8
22707612,Kolkata,571000,2021,Nissan,Magnite,3,petrol,63772,manual,FWD,suv,9.3,9.6,8.7,8.7,8.6
26989055,Kolkata,483000,2025,Maruti Suzuki,Celerio,3,petrol,886,manual,FWD,hatchback,10,10,9.8,10,9.9
23242172,Kolkata,917000,2021,Honda,City,4,diesel,58050,manual,FWD,sedan,9.8,9.6,9.1,8.8,7.8
26151557,Kolkata,459000,2017,Maruti Suzuki,Ertiga,4,petrol,114207,manual,FWD,muv,9.5,9,8.1,7.9,8.4
26985816,Kolkata,199000,2015,Maruti Suzuki,Alto 800,3,petrol,29442,manual,FWD,hatchback,9.5,9.2,9.2,8.3,8.4
23471349,Kolkata,502000,2022,Tata,Tigor,3,petrol,41405,manual,FWD,sedan,9.5,9.7,9.4,8.9,8.4
25802683,Kolkata,346000,2021,Renault,Kwid,3,petrol,73946,automatic,FWD,hatchback,9.1,8.9,8.4,7.7,6.9
26942208,Kolkata,397000,2020,Maruti Suzuki,Wagon R 1.0,3,petrol,37022,manual,FWD,hatchback,9.9,9.7,9.4,8.8,8.1
26870682,Kolkata,774000,2024,Honda,Amaze,4,petrol,2724,manual,FWD,sedan,10,10,9.8,9.7,9.8
26794836,Kolkata,591000,2021,Renault,Triber,3,petrol,19859,automatic,FWD,muv,9.9,9.8,9.2,8.3,8.5
23017610,Kolkata,726000,2023,Maruti Suzuki,Ciaz,4,petrol,36479,manual,FWD,sedan,8.7,9.8,9.2,8.9,8.4
22470293,Kolkata,882000,2021,Honda,City,4,petrol,35430,manual,FWD,sedan,9.7,9.8,8.8,8.3,8.6
25701304,Kolkata,666000,2019,Hyundai,Verna,4,petrol,53835,automatic,FWD,sedan,9.3,9.2,9,8,7.4
23411728,Kolkata,358000,2016,Mahindra,KUV100,3,diesel,55583,manual,FWD,crossover,9.6,8.6,8.8,8,8
25464807,Kolkata,269000,2014,Hyundai,Grand i10,4,petrol,59816,manual,FWD,hatchback,9.3,9.3,7.3,7.6,7.5
23170699,Kolkata,916000,2021,Hyundai,Creta,4,diesel,84984,manual,FWD,suv,9.6,9.4,8.7,8.7,8.6
25997937,Kolkata,254000,2014,Hyundai,Xcent,4,petrol,73285,manual,FWD,sedan,9,9.5,8.2,7.7,8.2
26310055,Kolkata,255000,2016,Hyundai,i10,4,petrol,11790,manual,FWD,hatchback,9.9,9.9,9.3,8.6,9.2
27012542,Kolkata,465000,2021,Maruti Suzuki,Celerio,3,petrol,19620,automatic,FWD,hatchback,9.9,9.8,9.4,9.1,9.2
25674372,Kolkata,233000,2017,Datsun,Redi-GO,3,petrol,22952,manual,FWD,hatchback,9.9,9.7,9.3,8.7,8.2
27006166,Kolkata,254000,2016,Renault,Kwid,3,petrol,30266,automatic,FWD,hatchback,9.1,9.7,7.9,8,8.1
24914024,Kolkata,346000,2016,Maruti Suzuki,Baleno,4,petrol,63272,manual,FWD,hatchback,9.7,9.5,8.6,8.1,8.1
26248457,Kolkata,366000,2016,Hyundai,Elite i20,4,petrol,47131,manual,FWD,hatchback,9.8,9.6,8.8,8.4,8.4
25427572,Kolkata,314000,2018,Mahindra,KUV100 NXT,3,petrol,19043,manual,FWD,crossover,9.9,9.8,8.6,8.7,8.9
23900640,Kolkata,556000,2021,Maruti Suzuki,S-Cross,4,petrol,91994,manual,FWD,suv,9.6,8.8,8.2,6.9,7.7
26401506,Kolkata,455000,2021,Hyundai,Grand i10 Nios,4,petrol,7144,manual,FWD,hatchback,10,9.9,9.8,9.4,9.4
26357562,Kolkata,480000,2022,Tata,Tiago,3,petrol,48837,automatic,FWD,hatchback,9.8,9.7,9.3,8.7,7.4
24137994,Kolkata,412000,2022,Renault,Kwid,3,petrol,32948,automatic,FWD,hatchback,9.9,9.6,9.4,9.2,8.3
23264816,Kolkata,564000,2022,Hyundai,Grand i10 Nios,4,petrol,18924,manual,FWD,hatchback,9.9,9.9,9.7,9,9
21425939,Kolkata,1055000,2022,Honda,City,4,petrol,21531,automatic,FWD,sedan,9.9,9.4,9.2,9,8.4
25530623,Kolkata,226000,2014,Honda,Amaze,4,petrol,115133,manual,FWD,sedan,9.1,8.9,8.3,7.5,7.5
17429248,Kolkata,912000,2022,Kia,Sonet,4,diesel,52000,automatic,FWD,suv,9.7,9.2,8.8,9,8.6
24784840,Kolkata,251000,2016,Hyundai,i10,4,petrol,46888,manual,FWD,hatchback,9.6,9.2,8.9,8,8.5
24395849,Kolkata,498000,2021,Maruti Suzuki,Swift,4,petrol,65250,manual,FWD,hatchback,9.7,9.6,9,8.8,8.4
24685438,Kolkata,263000,2016,Hyundai,i10,4,petrol,73030,manual,FWD,hatchback,9.2,9.4,8.4,8.4,8.5
