region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type
bangalore,612000,2017,volkswagen,vento,salvage,4.0,petrol,140815,clean,automatic,fwd,sedan
bangalore,431000,2015,hyundai,grand i10,salvage,4.0,petrol,79733,clean,automatic,fwd,hatchback
bangalore,361000,2018,ford,figo,salvage,4.0,petrol,80839,clean,manual,fwd,sedan
bangalore,976000,2023,nissan,magnite,good,3.0,petrol,13237,clean,automatic,fwd,suv
bangalore,331000,2013,maruti suzuki,ritz,good,4.0,petrol,29502,clean,manual,fwd,hatchback
bangalore,347000,2013,maruti suzuki,swift,salvage,4.0,petrol,100981,clean,manual,fwd,hatchback
bangalore,879000,2021,tata,nexon,fair,3.0,petrol,37299,clean,automatic,fwd,suv
bangalore,284000,2016,renault,kwid,salvage,3.0,petrol,88982,clean,manual,fwd,hatchback
bangalore,250000,2011,hyundai,i10,fair,4.0,petrol,58536,clean,automatic,fwd,hatchback
bangalore,263000,2013,hyundai,i10,fair,4.0,petrol,57988,clean,manual,fwd,hatchback
bangalore,336000,2013,hyundai,i20,salvage,4.0,petrol,87020,clean,manual,fwd,hatchback
bangalore,431000,2017,maruti suzuki,celerio,good,3.0,petrol,27978,clean,automatic,fwd,hatchback
bangalore,572000,2017,maruti suzuki,baleno,fair,4.0,petrol,40516,clean,automatic,fwd,hatchback
bangalore,418000,2018,maruti suzuki,celerio,fair,3.0,petrol,45972,clean,automatic,fwd,hatchback
bangalore,244000,2013,hyundai,i10,salvage,4.0,petrol,102822,clean,manual,fwd,hatchback
bangalore,512000,2017,maruti suzuki,baleno,salvage,4.0,petrol,94346,clean,manual,fwd,hatchback
bangalore,1068438,2019,kia,seltos,fair,4.0,petrol,37073,clean,manual,fwd,suv
bangalore,274000,2011,hyundai,i10,salvage,4.0,petrol,75189,clean,automatic,fwd,hatchback
bangalore,272000,2016,renault,kwid,fair,3.0,petrol,40172,clean,manual,fwd,hatchback
bangalore,829000,2022,hyundai,venue,fair,4.0,petrol,32517,clean,manual,fwd,suv
bangalore,401000,2016,honda,amaze,salvage,4.0,petrol,72114,clean,manual,fwd,sedan
bangalore,283000,2018,datsun,redi-go,fair,3.0,petrol,49184,clean,manual,fwd,hatchback
bangalore,237000,2018,datsun,redi-go,fair,3.0,petrol,49872,clean,manual,fwd,hatchback
bangalore,235000,2011,ford,figo,salvage,4.0,petrol,89472,clean,manual,fwd,hatchback
bangalore,527000,2017,ford,ecosport,salvage,4.0,diesel,124464,clean,manual,fwd,suv
bangalore,1553000,2022,kia,seltos,fair,4.0,diesel,48983,clean,automatic,fwd,suv
bangalore,230000,2013,ford,figo,salvage,4.0,diesel,139010,clean,manual,fwd,hatchback
bangalore,269000,2013,honda,brio,fair,4.0,petrol,54614,clean,manual,fwd,hatchback
bangalore,296000,2012,hyundai,i10,fair,4.0,petrol,48414,clean,manual,fwd,hatchback
bangalore,781000,2017,hyundai,verna,fair,4.0,petrol,65655,clean,automatic,fwd,sedan
bangalore,428000,2015,honda,amaze,fair,4.0,petrol,43556,clean,manual,fwd,sedan
bangalore,414000,2014,hyundai,grand i10,fair,4.0,petrol,37570,clean,automatic,fwd,hatchback
bangalore,239000,2013,hyundai,eon,fair,3.0,petrol,51154,clean,manual,fwd,hatchback
bangalore,808000,2023,hyundai,exter,good,4.0,petrol,18835,clean,manual,fwd,suv
bangalore,278000,2011,hyundai,i10,salvage,4.0,petrol,72469,clean,automatic,fwd,hatchback
bangalore,378000,2017,maruti suzuki,alto k10,fair,3.0,petrol,30514,clean,automatic,fwd,hatchback
bangalore,694000,2022,renault,kiger,fair,3.0,petrol,41042,clean,manual,fwd,suv
bangalore,361000,2016,mahindra,kuv100,fair,3.0,petrol,50854,clean,manual,fwd,crossover
bangalore,560000,2021,renault,triber,fair,3.0,petrol,63781,clean,manual,fwd,muv
bangalore,256000,2014,datsun,go,good,3.0,petrol,28930,clean,manual,fwd,hatchback
bangalore,434000,2021,renault,kwid,good,3.0,petrol,19247,clean,manual,fwd,hatchback
bangalore,266000,2012,ford,figo,fair,4.0,petrol,63075,clean,manual,fwd,hatchback
bangalore,227000,2011,maruti suzuki,wagon r,salvage,3.0,petrol,71142,clean,manual,fwd,hatchback
bangalore,211000,2010,maruti suzuki,a-star,fair,3.0,petrol,48515,clean,manual,fwd,hatchback
bangalore,234000,2011,ford,figo,fair,4.0,petrol,58874,clean,manual,fwd,hatchback
bangalore,485000,2016,maruti suzuki,ciaz,salvage,4.0,petrol,82173,clean,automatic,fwd,sedan
bangalore,802000,2021,hyundai,i20,salvage,3.0,petrol,111570,clean,automatic,fwd,hatchback
bangalore,733000,2025,hyundai,grand i10,good,4.0,petrol,9356,clean,manual,fwd,hatchback
bangalore,708000,2021,nissan,magnite,fair,3.0,petrol,53472,clean,automatic,fwd,suv
bangalore,247000,2014,ford,figo,fair,4.0,petrol,37753,clean,manual,fwd,hatchback
bangalore,748000,2023,hyundai,aura,fair,4.0,petrol,33799,clean,automatic,fwd,sedan
bangalore,380000,2016,maruti suzuki,celerio,fair,3.0,petrol,39635,clean,automatic,fwd,hatchback
bangalore,253000,2015,maruti suzuki,alto k10,salvage,3.0,petrol,80448,clean,manual,fwd,hatchback
bangalore,1258000,2022,skoda,kushaq,salvage,4.0,petrol,71198,clean,manual,fwd,suv
bangalore,549000,2018,hyundai,grand i10,good,4.0,petrol,21937,clean,manual,fwd,hatchback
bangalore,286000,2016,maruti suzuki,alto k10,salvage,3.0,petrol,103853,clean,manual,fwd,hatchback
bangalore,415000,2017,tata,zest,salvage,4.0,petrol,81757,clean,manual,fwd,sedan
bangalore,377000,2017,renault,kwid,good,3.0,petrol,15026,clean,automatic,fwd,hatchback
bangalore,867000,2020,tata,nexon,fair,3.0,petrol,49050,clean,automatic,fwd,suv
bangalore,521000,2017,honda,brio,good,4.0,petrol,27598,clean,manual,fwd,hatchback
bangalore,430000,2018,maruti suzuki,wagon r,fair,3.0,petrol,39665,clean,manual,fwd,hatchback
bangalore,1195743,2019,kia,seltos,fair,4.0,diesel,58836,clean,manual,fwd,suv
bangalore,1232058,2024,maruti suzuki,brezza,good,4.0,petrol,24501,clean,manual,fwd,suv
bangalore,248000,2012,hyundai,i10,fair,4.0,petrol,52887,clean,manual,fwd,hatchback
bangalore,297000,2016,maruti suzuki,alto,fair,3.0,petrol,40537,clean,manual,fwd,hatchback
bangalore,699000,2021,hyundai,i20,fair,3.0,petrol,35417,clean,manual,fwd,hatchback
bangalore,271000,2013,ford,figo,fair,4.0,petrol,38211,clean,manual,fwd,hatchback
bangalore,374000,2015,honda,brio,salvage,4.0,petrol,76571,clean,automatic,fwd,hatchback
bangalore,588000,2017,volkswagen,vento,salvage,4.0,petrol,106277,clean,automatic,fwd,sedan
bangalore,303000,2015,maruti suzuki,celerio,salvage,3.0,petrol,95806,clean,automatic,fwd,hatchback
bangalore,526000,2023,maruti suzuki,alto k10,good,3.0,cng,21597,clean,manual,fwd,hatchback
bangalore,418000,2023,maruti suzuki,alto k10,fair,3.0,petrol,52748,clean,manual,fwd,hatchback
bangalore,409000,2019,renault,kwid,good,3.0,petrol,28854,clean,automatic,fwd,hatchback
bangalore,1622000,2018,skoda,superb,fair,4.0,petrol,53898,clean,automatic,fwd,sedan
bangalore,337000,2016,maruti suzuki,celerio,salvage,3.0,petrol,95271,clean,manual,fwd,hatchback
bangalore,782000,2024,tata,punch,good,3.0,cng,19107,clean,manual,fwd,suv
bangalore,292000,2012,honda,brio,fair,4.0,petrol,39509,clean,manual,fwd,hatchback
bangalore,430000,2017,volkswagen,ameo,salvage,3.0,petrol,104506,clean,manual,fwd,sedan
bangalore,261000,2016,datsun,go,salvage,3.0,petrol,94931,clean,manual,fwd,hatchback
bangalore,352000,2014,hyundai,grand i10,salvage,4.0,petrol,96409,clean,manual,fwd,hatchback
bangalore,241000,2010,hyundai,i10,salvage,4.0,petrol,87909,clean,automatic,fwd,hatchback
bangalore,293000,2013,nissan,sunny,salvage,4.0,petrol,129347,clean,manual,fwd,sedan
bangalore,1199783,2024,maruti suzuki,grand vitara,good,4.0,petrol,6171,clean,manual,fwd,suv
bangalore,378000,2015,hyundai,grand i10,fair,4.0,petrol,46316,clean,manual,fwd,hatchback
bangalore,373000,2015,tata,zest,salvage,4.0,petrol,72114,clean,manual,fwd,sedan
bangalore,285000,2016,renault,kwid,fair,3.0,petrol,46413,clean,manual,fwd,hatchback
bangalore,1697713,2022,mahindra,xuv700,good,4.0,petrol,27273,clean,automatic,fwd,suv
bangalore,735000,2020,hyundai,venue,salvage,3.0,petrol,90497,clean,manual,fwd,suv
bangalore,367000,2014,honda,amaze,fair,4.0,petrol,39758,clean,manual,fwd,sedan
bangalore,619000,2016,hyundai,i20,salvage,4.0,diesel,70337,clean,manual,fwd,hatchback
bangalore,584000,2016,hyundai,i20,fair,4.0,petrol,57539,clean,manual,fwd,hatchback
bangalore,424000,2018,hyundai,grand i10,salvage,4.0,petrol,110383,clean,manual,fwd,hatchback
bangalore,966000,2021,maruti suzuki,xl6,good,4.0,petrol,19621,clean,manual,fwd,muv
bangalore,304000,2013,hyundai,i10,fair,4.0,petrol,45034,clean,manual,fwd,hatchback
bangalore,482000,2020,renault,triber,fair,3.0,petrol,39996,clean,manual,fwd,muv
bangalore,572000,2017,honda,wr-v,salvage,4.0,diesel,98172,clean,manual,fwd,suv
bangalore,1320983,2022,volkswagen,taigun,fair,3.0,petrol,53928,clean,automatic,fwd,suv
bangalore,404000,2017,maruti suzuki,celerio,salvage,3.0,petrol,91625,clean,automatic,fwd,hatchback
bangalore,306000,2012,toyota,etios,salvage,4.0,petrol,115465,clean,manual,fwd,sedan
bangalore,378000,2014,hyundai,grand i10,salvage,4.0,petrol,134418,clean,automatic,fwd,hatchback
bangalore,366000,2014,maruti suzuki,celerio,fair,3.0,petrol,60153,clean,automatic,fwd,hatchback
bangalore,282000,2016,renault,kwid,fair,3.0,petrol,38457,clean,manual,fwd,hatchback
bangalore,259000,2013,hyundai,i10,fair,4.0,petrol,68635,clean,manual,fwd,hatchback
bangalore,558000,2018,hyundai,grand i10,fair,4.0,petrol,46826,clean,automatic,fwd,hatchback
bangalore,376000,2016,maruti suzuki,celerio,fair,3.0,petrol,69455,clean,automatic,fwd,hatchback
bangalore,409000,2017,ford,figo,salvage,4.0,petrol,82154,clean,manual,fwd,hatchback
bangalore,2007000,2022,mahindra,scorpio n,fair,4.0,diesel,30332,clean,automatic,rwd,suv
bangalore,2128983,2024,mahindra,xuv700,good,4.0,diesel,18648,clean,automatic,fwd,suv
bangalore,417000,2016,honda,jazz,salvage,4.0,petrol,109701,clean,manual,fwd,hatchback
bangalore,302000,2014,nissan,micra active,fair,3.0,petrol,56051,clean,manual,fwd,hatchback
bangalore,320000,2017,mahindra,kuv100,fair,3.0,petrol,54817,clean,manual,fwd,crossover
bangalore,331000,2011,hyundai,i20,salvage,4.0,petrol,85204,clean,manual,fwd,hatchback
bangalore,331000,2016,maruti suzuki,celerio,salvage,3.0,petrol,131138,clean,automatic,fwd,hatchback
bangalore,250000,2012,hyundai,i10,salvage,4.0,petrol,94019,clean,manual,fwd,hatchback
bangalore,563000,2017,maruti suzuki,dzire,fair,4.0,petrol,69498,clean,automatic,fwd,sedan
bangalore,348000,2014,hyundai,i10,fair,4.0,petrol,50538,clean,manual,fwd,hatchback
bangalore,1142000,2021,volkswagen,taigun,salvage,3.0,petrol,110635,clean,automatic,fwd,suv
bangalore,779000,2024,tata,altroz,fair,4.0,diesel,38175,clean,manual,fwd,hatchback
bangalore,418000,2017,tata,tiago,fair,3.0,petrol,59122,clean,manual,fwd,hatchback
bangalore,608000,2019,hyundai,grand i10,fair,4.0,petrol,38143,clean,automatic,fwd,hatchback
bangalore,256000,2013,nissan,micra,fair,3.0,petrol,65075,clean,manual,fwd,hatchback
bangalore,542000,2018,volkswagen,polo,salvage,3.0,petrol,74539,clean,manual,fwd,hatchback
bangalore,340000,2019,datsun,redi-go,good,3.0,petrol,27656,clean,automatic,fwd,hatchback
bangalore,580000,2017,maruti suzuki,baleno,salvage,4.0,petrol,108548,clean,automatic,fwd,hatchback
bangalore,953000,2021,tata,nexon,good,3.0,petrol,26891,clean,automatic,fwd,suv
bangalore,952000,2022,mahindra,xuv 300,fair,4.0,diesel,66746,clean,manual,fwd,suv
bangalore,1047000,2020,kia,seltos,fair,4.0,petrol,50756,clean,manual,fwd,suv
bangalore,485000,2022,renault,kwid,good,3.0,petrol,21045,clean,automatic,fwd,hatchback
bangalore,1456323,2021,kia,seltos,fair,4.0,diesel,66175,clean,automatic,fwd,suv
bangalore,832000,2021,hyundai,venue,salvage,4.0,diesel,98968,clean,manual,fwd,suv
bangalore,582000,2018,tata,nexon,salvage,3.0,petrol,144917,clean,manual,fwd,suv
bangalore,825000,2018,hyundai,verna,fair,4.0,petrol,39593,clean,automatic,fwd,sedan
bangalore,749000,2023,tata,altroz,fair,3.0,petrol,31238,clean,automatic,fwd,hatchback
bangalore,401000,2015,hyundai,grand i10,fair,4.0,petrol,34359,clean,automatic,fwd,hatchback
bangalore,793000,2018,hyundai,verna,salvage,4.0,petrol,71188,clean,manual,fwd,sedan
bangalore,230000,2017,datsun,redi-go,good,3.0,petrol,26506,clean,manual,fwd,hatchback
bangalore,283000,2011,hyundai,i20,salvage,4.0,petrol,144230,clean,automatic,fwd,hatchback
bangalore,562000,2017,hyundai,i20,fair,4.0,petrol,35245,clean,manual,fwd,hatchback
bangalore,617000,2020,maruti suzuki,swift,fair,4.0,petrol,66898,clean,automatic,fwd,hatchback
bangalore,437000,2014,volkswagen,vento,salvage,4.0,petrol,75579,clean,automatic,fwd,sedan
bangalore,351000,2014,nissan,sunny,salvage,4.0,petrol,98876,clean,manual,fwd,sedan
bangalore,498000,2018,maruti suzuki,ignis,fair,4.0,petrol,41689,clean,automatic,fwd,hatchback
bangalore,657000,2023,renault,kiger,good,3.0,petrol,7207,clean,manual,fwd,suv
bangalore,1746193,2023,hyundai,creta,fair,4.0,diesel,51301,clean,automatic,fwd,suv
bangalore,262000,2012,honda,brio,fair,4.0,petrol,51961,clean,manual,fwd,hatchback
bangalore,475000,2014,hyundai,i20,fair,4.0,petrol,43837,clean,manual,fwd,hatchback
bangalore,989000,2021,maruti suzuki,xl6,fair,4.0,petrol,52360,clean,automatic,fwd,muv
bangalore,505000,2017,maruti suzuki,ciaz,salvage,4.0,petrol,124295,clean,automatic,fwd,sedan
bangalore,544000,2020,ford,figo,fair,3.0,petrol,54556,clean,manual,fwd,sedan
bangalore,623000,2018,hyundai,i20,fair,4.0,petrol,41669,clean,manual,fwd,hatchback
bangalore,285000,2012,hyundai,i10,salvage,4.0,petrol,79547,clean,manual,fwd,hatchback
bangalore,408000,2017,tata,tiago,salvage,3.0,petrol,87627,clean,automatic,fwd,hatchback
bangalore,483000,2017,honda,jazz,salvage,4.0,petrol,93012,clean,automatic,fwd,hatchback
bangalore,1122013,2022,maruti suzuki,brezza,good,4.0,petrol,9938,clean,manual,fwd,suv
bangalore,423000,2016,maruti suzuki,celerio,fair,3.0,petrol,39026,clean,automatic,fwd,hatchback
bangalore,399000,2021,renault,kwid,fair,3.0,petrol,36145,clean,automatic,fwd,hatchback
bangalore,439000,2022,renault,kwid,good,3.0,petrol,20663,clean,automatic,fwd,hatchback
bangalore,223000,2011,hyundai,i10,salvage,4.0,petrol,120172,clean,manual,fwd,hatchback
bangalore,282000,2016,renault,kwid,salvage,3.0,petrol,111891,clean,automatic,fwd,hatchback
bangalore,767000,2019,mahindra,xuv 300,salvage,4.0,diesel,98996,clean,automatic,fwd,suv
bangalore,501000,2015,honda,city,fair,4.0,petrol,53952,clean,manual,fwd,sedan
bangalore,233000,2011,ford,figo,fair,4.0,petrol,63783,clean,manual,fwd,hatchback
bangalore,542000,2016,maruti suzuki,ciaz,fair,4.0,petrol,49305,clean,automatic,fwd,sedan
bangalore,333000,2014,maruti suzuki,celerio,fair,3.0,petrol,63199,clean,automatic,fwd,hatchback
bangalore,1633000,2022,mg motors,hector,good,4.0,petrol,25275,clean,automatic,fwd,suv
bangalore,446000,2015,honda,amaze,salvage,4.0,petrol,91259,clean,manual,fwd,sedan
bangalore,428000,2017,tata,tiago,fair,3.0,petrol,66368,clean,manual,fwd,hatchback
bangalore,209000,2010,ford,figo,fair,4.0,petrol,53269,clean,manual,fwd,hatchback
bangalore,1911833,2023,mahindra,xuv700,fair,4.0,diesel,45753,clean,automatic,fwd,suv
bangalore,587000,2017,maruti suzuki,baleno,salvage,4.0,petrol,70276,clean,automatic,fwd,hatchback
bangalore,609000,2022,maruti suzuki,baleno,salvage,4.0,petrol,109242,clean,automatic,fwd,hatchback
bangalore,1854165,2022,mahindra,xuv700,fair,4.0,petrol,49633,clean,automatic,fwd,suv
bangalore,409000,2012,maruti suzuki,swift dzire,good,4.0,petrol,25269,clean,automatic,fwd,sedan
bangalore,597000,2016,hyundai,i20,fair,4.0,petrol,50462,clean,manual,fwd,hatchback
bangalore,423000,2018,mahindra,kuv100,fair,3.0,petrol,40768,clean,manual,fwd,crossover
bangalore,451000,2014,honda,city,salvage,4.0,petrol,115031,clean,automatic,fwd,sedan
bangalore,335000,2016,mahindra,kuv100,salvage,3.0,petrol,109395,clean,manual,fwd,crossover
bangalore,341000,2016,maruti suzuki,alto k10,fair,3.0,petrol,62022,clean,automatic,fwd,hatchback
bangalore,1002000,2019,hyundai,creta,salvage,4.0,diesel,119338,clean,manual,fwd,suv
bangalore,471000,2014,ford,ecosport,salvage,4.0,diesel,146032,clean,manual,fwd,suv
bangalore,353000,2013,hyundai,i20,salvage,4.0,diesel,109455,clean,manual,fwd,hatchback
bangalore,243000,2017,datsun,redi-go,fair,3.0,petrol,61934,clean,manual,fwd,hatchback
bangalore,467000,2021,tata,tiago,good,3.0,petrol,22904,clean,manual,fwd,hatchback
bangalore,423000,2015,hyundai,grand i10,fair,4.0,petrol,35534,clean,manual,fwd,hatchback
bangalore,351000,2014,maruti suzuki,swift,salvage,4.0,petrol,77663,clean,manual,fwd,hatchback
bangalore,343000,2016,hyundai,i10,fair,4.0,petrol,40057,clean,manual,fwd,hatchback
bangalore,2379365,2023,mahindra,scorpio n,good,4.0,diesel,22607,clean,automatic,rwd,suv
bangalore,271000,2012,ford,figo,fair,4.0,petrol,56734,clean,manual,fwd,hatchback
bangalore,414000,2017,maruti suzuki,celerio,fair,3.0,petrol,45315,clean,automatic,fwd,hatchback
bangalore,722000,2020,ford,ecosport,salvage,3.0,petrol,91562,clean,manual,fwd,suv
bangalore,589000,2017,maruti suzuki,ciaz,fair,4.0,petrol,63111,clean,manual,fwd,sedan
bangalore,451000,2015,skoda,rapid,salvage,4.0,petrol,91796,clean,manual,fwd,sedan
bangalore,410000,2014,hyundai,grand i10,salvage,4.0,petrol,84856,clean,automatic,fwd,hatchback
bangalore,693000,2021,renault,kiger,fair,3.0,petrol,37187,clean,automatic,fwd,suv
bangalore,391000,2016,maruti suzuki,celerio,fair,3.0,petrol,58614,clean,automatic,fwd,hatchback
bangalore,550000,2016,maruti suzuki,baleno,salvage,4.0,petrol,73817,clean,automatic,fwd,hatchback
bangalore,493000,2014,honda,city,salvage,4.0,petrol,100939,clean,automatic,fwd,sedan
bangalore,459000,2014,hyundai,i20,fair,4.0,petrol,63085,clean,manual,fwd,hatchback
bangalore,590000,2020,volkswagen,polo,salvage,3.0,petrol,71311,clean,manual,fwd,hatchback
bangalore,254000,2014,maruti suzuki,alto k10,salvage,3.0,petrol,145379,clean,automatic,fwd,hatchback
bangalore,1628000,2022,kia,seltos,good,4.0,diesel,19468,clean,automatic,fwd,suv
bangalore,1459308,2021,hyundai,creta,fair,4.0,petrol,46309,clean,automatic,fwd,suv
bangalore,480000,2016,volkswagen,polo,fair,3.0,petrol,50699,clean,manual,fwd,hatchback
bangalore,1254294,2022,volkswagen,taigun,fair,3.0,petrol,43451,clean,automatic,fwd,suv
bangalore,239000,2012,ford,figo,salvage,4.0,petrol,75355,clean,manual,fwd,hatchback
bangalore,412000,2015,maruti suzuki,swift,fair,4.0,petrol,53328,clean,manual,fwd,hatchback
bangalore,498000,2018,maruti suzuki,celerio,good,3.0,petrol,25735,clean,automatic,fwd,hatchback
bangalore,1694683,2022,mahindra,scorpio n,fair,4.0,diesel,50427,clean,manual,rwd,suv
bangalore,231000,2013,nissan,micra,salvage,3.0,petrol,106008,clean,manual,fwd,hatchback
bangalore,715000,2016,hyundai,creta,fair,4.0,petrol,52656,clean,manual,fwd,suv
bangalore,506000,2025,maruti suzuki,alto k10,like new,3.0,petrol,221,clean,manual,fwd,hatchback
bangalore,388000,2014,volkswagen,polo,fair,3.0,petrol,68274,clean,manual,fwd,hatchback
bangalore,413000,2016,hyundai,grand i10,salvage,3.0,diesel,105329,clean,manual,fwd,hatchback
bangalore,510000,2015,ford,ecosport,fair,3.0,petrol,60232,clean,manual,fwd,suv
bangalore,916000,2021,tata,nexon,fair,4.0,diesel,42946,clean,manual,fwd,suv
bangalore,216000,2011,ford,figo,salvage,4.0,petrol,89217,clean,manual,fwd,hatchback
bangalore,579000,2018,hyundai,i20,fair,4.0,petrol,47271,clean,automatic,fwd,hatchback
bangalore,250000,2016,hyundai,eon,salvage,3.0,petrol,104684,clean,manual,fwd,hatchback
bangalore,431000,2018,maruti suzuki,celerio,fair,3.0,petrol,42418,clean,automatic,fwd,hatchback
bangalore,488000,2019,tata,tigor,fair,3.0,petrol,35926,clean,manual,fwd,sedan
bangalore,275000,2012,maruti suzuki,wagon r,fair,3.0,petrol,47915,clean,manual,fwd,hatchback
bangalore,1143000,2018,mahindra,xuv500,fair,4.0,diesel,56057,clean,automatic,fwd,suv
bangalore,280000,2014,maruti suzuki,celerio,salvage,3.0,petrol,118201,clean,automatic,fwd,hatchback
bangalore,300000,2018,maruti suzuki,alto,salvage,3.0,petrol,75303,clean,manual,fwd,hatchback
bangalore,1552000,2022,kia,seltos,fair,4.0,diesel,41616,clean,automatic,fwd,suv
bangalore,548000,2019,honda,amaze,salvage,4.0,petrol,117653,clean,manual,fwd,sedan
bangalore,638000,2016,hyundai,creta,salvage,4.0,petrol,101551,clean,automatic,fwd,suv
bangalore,362000,2014,honda,amaze,fair,4.0,petrol,47398,clean,manual,fwd,sedan
bangalore,297000,2014,maruti suzuki,celerio,fair,3.0,petrol,69764,clean,automatic,fwd,hatchback
bangalore,1707000,2023,mahindra,scorpio n,salvage,4.0,petrol,80721,clean,manual,rwd,suv
bangalore,398000,2016,mahindra,kuv100,fair,3.0,petrol,56838,clean,manual,fwd,crossover
bangalore,231000,2011,hyundai,i10,salvage,4.0,petrol,74118,clean,manual,fwd,hatchback
bangalore,1285588,2024,maruti suzuki,xl6,good,4.0,cng,17099,clean,manual,fwd,muv
bangalore,1059348,2023,maruti suzuki,ertiga,good,4.0,petrol,25895,clean,automatic,fwd,muv
bangalore,291000,2011,hyundai,i20,fair,4.0,petrol,47111,clean,manual,fwd,hatchback
bangalore,767000,2021,hyundai,i20,fair,3.0,petrol,35619,clean,manual,fwd,hatchback
bangalore,509000,2016,hyundai,i20,fair,4.0,petrol,56493,clean,manual,fwd,hatchback
bangalore,295000,2014,maruti suzuki,celerio,fair,3.0,petrol,43091,clean,automatic,fwd,hatchback
bangalore,344000,2011,toyota,etios,fair,4.0,petrol,64593,clean,manual,fwd,sedan
bangalore,372000,2014,hyundai,grand i10,salvage,4.0,petrol,90056,clean,automatic,fwd,hatchback
bangalore,1153323,2023,honda,city,good,4.0,petrol,18571,clean,manual,fwd,sedan
